year,file,page,schema,detected_type,tables_on_page,table_rows_estimate
2019,WQuality_River-Data-2019.pdf,64,river,River,2,20
2019,WQuality_River-Data-2019.pdf,65,river,River,1,19
2019,WQuality_River-Data-2019.pdf,66,river,River,1,16
2020,NWMP_DATA_2020.pdf,1,groundwater,River,7,33
2020,NWMP_DATA_2020.pdf,2,groundwater,Groundwater,7,28
2020,NWMP_DATA_2020.pdf,3,groundwater,Groundwater,7,20
2020,NWMP_DATA_2020.pdf,4,groundwater,Groundwater,8,35
2020,NWMP_DATA_2020.pdf,5,groundwater,Groundwater,8,34
2020,NWMP_DATA_2020.pdf,6,groundwater,Pond/Tank,8,30
2020,NWMP_DATA_2020.pdf,7,groundwater,Groundwater,8,36
2020,NWMP_DATA_2020.pdf,8,groundwater,Pond/Tank,7,30
2020,NWMP_DATA_2020.pdf,9,groundwater,Pond/Tank,7,34
2020,NWMP_DATA_2020.pdf,10,groundwater,Groundwater,7,39
2020,NWMP_DATA_2020.pdf,11,groundwater,Groundwater,7,20
2020,NWMP_DATA_2020.pdf,12,groundwater,Groundwater,7,23
2020,NWMP_DATA_2020.pdf,13,groundwater,Groundwater,7,22
2020,NWMP_DATA_2020.pdf,14,groundwater,Groundwater,7,29
2020,NWMP_DATA_2020.pdf,15,groundwater,Groundwater,8,41
2020,NWMP_DATA_2020.pdf,16,groundwater,Groundwater,8,40
2020,NWMP_DATA_2020.pdf,17,groundwater,Groundwater,8,26
2020,NWMP_DATA_2020.pdf,18,groundwater,Groundwater,9,41
2020,NWMP_DATA_2020.pdf,19,groundwater,Groundwater,9,36
2020,NWMP_DATA_2020.pdf,20,groundwater,Groundwater,9,32
2020,NWMP_DATA_2020.pdf,21,groundwater,Groundwater,9,39
2020,NWMP_DATA_2020.pdf,22,groundwater,Groundwater,9,32
2020,NWMP_DATA_2020.pdf,23,groundwater,Groundwater,9,24
2020,NWMP_DATA_2020.pdf,24,groundwater,River,8,33
2020,NWMP_DATA_2020.pdf,25,groundwater,Drain/STP/WTP,8,31
2020,NWMP_DATA_2020.pdf,26,groundwater,Groundwater,7,34
2020,NWMP_DATA_2020.pdf,27,groundwater,Groundwater,7,34
2020,NWMP_DATA_2020.pdf,28,groundwater,Pond/Tank,7,33
2020,NWMP_DATA_2020.pdf,29,groundwater,Pond/Tank,12,32
2020,NWMP_DATA_2020.pdf,30,groundwater,Groundwater,9,38
2020,NWMP_DATA_2020.pdf,31,groundwater,Groundwater,9,36
2020,NWMP_DATA_2020.pdf,32,groundwater,Groundwater,8,33
2020,NWMP_DATA_2020.pdf,33,groundwater,Groundwater,8,33
2020,NWMP_DATA_2020.pdf,34,groundwater,Groundwater,8,33
2020,NWMP_DATA_2020.pdf,35,groundwater,Groundwater,10,42
2020,NWMP_DATA_2020.pdf,36,groundwater,Groundwater,10,42
2020,NWMP_DATA_2020.pdf,37,groundwater,Groundwater,10,40
2020,NWMP_DATA_2020.pdf,38,groundwater,Groundwater,7,29
2020,NWMP_DATA_2020.pdf,39,groundwater,Groundwater,8,39
2020,NWMP_DATA_2020.pdf,40,groundwater,Groundwater,8,22
2020,NWMP_DATA_2020.pdf,41,groundwater,Groundwater,8,28
2020,NWMP_DATA_2020.pdf,42,groundwater,Coastal,8,36
2020,NWMP_DATA_2020.pdf,43,groundwater,Pond/Tank,8,41
2020,NWMP_DATA_2020.pdf,44,groundwater,Groundwater,8,23
2020,NWMP_DATA_2020.pdf,45,groundwater,Pond/Tank,7,29
2020,NWMP_DATA_2020.pdf,46,groundwater,Groundwater,7,25
2020,NWMP_DATA_2020.pdf,47,groundwater,Groundwater,8,39
2020,NWMP_DATA_2020.pdf,48,groundwater,Drain/STP/WTP,8,31
2020,NWMP_DATA_2020.pdf,49,groundwater,Groundwater,8,26
2020,NWMP_DATA_2020.pdf,50,groundwater,Groundwater,11,33
2020,NWMP_DATA_2020.pdf,51,groundwater,Groundwater,11,37
2020,NWMP_DATA_2020.pdf,52,groundwater,Groundwater,11,35
2020,NWMP_DATA_2020.pdf,53,groundwater,Groundwater,11,37
2020,NWMP_DATA_2020.pdf,54,groundwater,Groundwater,11,36
2020,NWMP_DATA_2020.pdf,55,groundwater,Coastal,11,34
2020,NWMP_DATA_2020.pdf,56,groundwater,Groundwater,11,33
2020,NWMP_DATA_2020.pdf,57,groundwater,Groundwater,11,35
2020,NWMP_DATA_2020.pdf,58,groundwater,Groundwater,11,37
2020,NWMP_DATA_2020.pdf,59,groundwater,Pond/Tank,8,28
2020,NWMP_DATA_2020.pdf,60,groundwater,Groundwater,8,29
2020,NWMP_DATA_2020.pdf,61,groundwater,Pond/Tank,8,29
2020,NWMP_DATA_2020.pdf,62,groundwater,Groundwater,8,28
2020,NWMP_DATA_2020.pdf,63,groundwater,Groundwater,8,27
2020,NWMP_DATA_2020.pdf,64,groundwater,Groundwater,8,29
2020,NWMP_DATA_2020.pdf,65,groundwater,Groundwater,8,22
2020,NWMP_DATA_2020.pdf,66,groundwater,Groundwater,8,36
2020,NWMP_DATA_2020.pdf,67,groundwater,Groundwater,8,39
2020,NWMP_DATA_2020.pdf,68,groundwater,Groundwater,8,36
2020,NWMP_DATA_2020.pdf,69,groundwater,Groundwater,8,32
2020,NWMP_DATA_2020.pdf,70,groundwater,Drain/STP/WTP,8,31
2020,NWMP_DATA_2020.pdf,71,groundwater,Groundwater,7,28
2020,NWMP_DATA_2020.pdf,72,groundwater,Groundwater,7,20
2020,NWMP_DATA_2020.pdf,73,groundwater,Groundwater,9,36
2020,NWMP_DATA_2020.pdf,74,groundwater,Groundwater,9,39
2020,NWMP_DATA_2020.pdf,75,groundwater,Groundwater,9,39
2020,NWMP_DATA_2020.pdf,76,groundwater,Canal,9,34
2020,Water_creek_marine_seawater_beach_2020.pdf,1,coastal,River,9,40
2020,Water_creek_marine_seawater_beach_2020.pdf,2,coastal,Coastal,9,32
2020,Water_pond_tanks_2020.pdf,1,river,River,6,32
2020,Water_pond_tanks_2020.pdf,2,river,Pond/Tank,6,34
2020,Water_pond_tanks_2020.pdf,3,river,Pond/Tank,6,34
2020,Water_pond_tanks_2020.pdf,4,river,Pond/Tank,6,37
2020,Water_pond_tanks_2020.pdf,5,river,Pond/Tank,6,35
2020,Water_pond_tanks_2020.pdf,6,river,Pond/Tank,6,33
2020,Water_pond_tanks_2020.pdf,7,river,Pond/Tank,6,34
2020,Water_pond_tanks_2020.pdf,8,river,Pond/Tank,6,38
2020,Water_pond_tanks_2020.pdf,9,river,Pond/Tank,6,41
2020,Water_pond_tanks_2020.pdf,10,river,Pond/Tank,6,39
2020,Water_pond_tanks_2020.pdf,11,river,Pond/Tank,6,41
2020,Water_pond_tanks_2020.pdf,12,river,Pond/Tank,6,41
2020,Water_pond_tanks_2020.pdf,13,river,Pond/Tank,6,40
2020,Water_pond_tanks_2020.pdf,14,river,Pond/Tank,6,40
2020,Water_pond_tanks_2020.pdf,15,river,Pond/Tank,6,38
2020,Water_pond_tanks_2020.pdf,16,river,Pond/Tank,6,33
2020,Water_pond_tanks_2020.pdf,17,river,Pond/Tank,6,35
2020,Water_pond_tanks_2020.pdf,18,river,Pond/Tank,6,37
2020,Water_pond_tanks_2020.pdf,19,river,Pond/Tank,6,38
2020,Water_pond_tanks_2020.pdf,20,river,Canal,6,35
2020,Water_pond_tanks_2020.pdf,21,river,Pond/Tank,6,33
2020,Water_pond_tanks_2020.pdf,22,river,Pond/Tank,6,36
2020,Water_pond_tanks_2020.pdf,23,river,Pond/Tank,6,35
2020,Water_pond_tanks_2020.pdf,24,river,Pond/Tank,6,33
2020,Water_pond_tanks_2020.pdf,25,river,Pond/Tank,6,35
2020,Water_pond_tanks_2020.pdf,26,river,Pond/Tank,6,30
2020,Water_pond_tanks_2020.pdf,27,river,Pond/Tank,6,34
2020,Water_pond_tanks_2020.pdf,28,river,Pond/Tank,6,40
2020,Water_pond_tanks_2020.pdf,29,river,Pond/Tank,6,35
2020,Water_Quality_Canals_2020.pdf,1,river,Canal,7,30
2020,Water_Quality_Canals_2020.pdf,2,coastal,Canal,7,34
2020,Water_Quality_Canals_2020.pdf,3,river,Canal,7,37
2020,Water_Quality_Canals_2020.pdf,4,river,Canal,7,22
2020,Water_Quality_data_of_River_2020.pdf,1,coastal,River,6,32
2020,Water_Quality_data_of_River_2020.pdf,2,river,River,6,34
2020,Water_Quality_data_of_River_2020.pdf,3,river,River,6,31
2020,Water_Quality_data_of_River_2020.pdf,4,river,River,6,36
2020,Water_Quality_data_of_River_2020.pdf,5,river,River,6,34
2020,Water_Quality_data_of_River_2020.pdf,6,river,River,6,34
2020,Water_Quality_data_of_River_2020.pdf,7,river,River,6,33
2020,Water_Quality_data_of_River_2020.pdf,8,river,River,6,35
2020,Water_Quality_data_of_River_2020.pdf,9,river,River,6,37
2020,Water_Quality_data_of_River_2020.pdf,10,river,River,6,38
2020,Water_Quality_data_of_River_2020.pdf,11,river,River,6,37
2020,Water_Quality_data_of_River_2020.pdf,12,river,River,6,43
2020,Water_Quality_data_of_River_2020.pdf,13,river,River,6,53
2020,Water_Quality_data_of_River_2020.pdf,14,river,River,6,48
2020,Water_Quality_data_of_River_2020.pdf,15,river,River,6,39
2020,Water_Quality_data_of_River_2020.pdf,16,river,River,6,37
2020,Water_Quality_data_of_River_2020.pdf,17,river,River,6,36
2020,Water_Quality_data_of_River_2020.pdf,18,river,River,6,33
2020,Water_Quality_data_of_River_2020.pdf,19,river,River,6,33
2020,Water_Quality_data_of_River_2020.pdf,20,river,River,6,30
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,1,river,River,2,21
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,2,river,River,2,23
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,3,river,Canal,2,22
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,4,river,Pond/Tank,2,16
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,5,river,Drain/STP/WTP,1,26
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,6,river,Pond/Tank,1,9
2020,Water_Quality_Drains_STPs__WTPs_2020.pdf,7,river,River,8,26
2020,WQuality_River-Data-2020.pdf,1,river,River,0,0
2020,WQuality_River-Data-2020.pdf,2,river,River,0,0
2020,WQuality_River-Data-2020.pdf,3,river,River,1,63
2020,WQuality_River-Data-2020.pdf,4,river,River,1,83
2020,WQuality_River-Data-2020.pdf,5,river,River,1,71
2020,WQuality_River-Data-2020.pdf,6,river,River,1,82
2020,WQuality_River-Data-2020.pdf,7,river,River,2,67
2020,WQuality_River-Data-2020.pdf,8,river,River,1,73
2020,WQuality_River-Data-2020.pdf,9,river,River,1,79
2020,WQuality_River-Data-2020.pdf,10,river,River,1,70
2020,WQuality_River-Data-2020.pdf,11,river,River,1,70
2020,WQuality_River-Data-2020.pdf,12,river,River,1,76
2020,WQuality_River-Data-2020.pdf,13,river,River,1,69
2020,WQuality_River-Data-2020.pdf,14,river,River,1,79
2020,WQuality_River-Data-2020.pdf,15,river,River,1,79
2020,WQuality_River-Data-2020.pdf,16,river,River,1,79
