monitoring_location,stn_code
"River Krishna - Confluence Of River Krishna & River Musi At Wadapally (V), Damarcharla (M), Nalgonda District",1465
"River Krishna At Thangadi, Thangadi(V), Krishna(M), Narayanapet(D)",1784
"River Krishna At Mattepally, 500 Mts. Before Bathing Ghat, Suryapet",4663
"River Krishna After Confluence With River Musi At Vadapalli (V), Dachepalli (M) Between Andhra Pradesh & Telangana",4381
"River Krishna At Jogulamba Temple, Alampur(V&M), Jogulamba Gadwal(D)",4225
"River Krishna Before Confluence Of River Musi At Wadapally (V), Damaracharla (M), Nalgonda (D)",5108
"River Krishna After Confluence Of River Musi At Wadapally (V), Damaracharla (M), Nalgonda(D)",5109
"River Krishna At Pulichintala Reservoir At Chinthalapalem (V&M), Suryapet (D)",5110
"River Krishna - D/S Of Munneru River, Prakash Nagar, Khammam",4251
"River Musi - D/S At Pratapasingaram , Shamshabad",1173
"River Musi At Nagole, Ranga Reddy",2339
"River Musi At Solipet (Kasaniguda), Nalgonda",3082
"River Musi At Moosarambagh Bridge, Hyderabad",4656
"River Musi At Pillaipalli, Rangareddy",4657
"River Musi At Valigonda Bridge, Nalgonda Dist",4658
"River Musi - Outlet Of Nalla Cheruvu, Peerajadiguda, Rangareddy",4659
"River Musi At Peerajadiguda, Ranga Reddy",4660
"River Musi At Bapughat Sangam, Hyderabad",4253
"River Musi At Rudravelly Bridge,Yadadri",4254
"River Musi At Bheemaram Bridge, Bheemaram (V), Kethepally (M), Nalgonda (D)",5106
"River Musi Before Confluence Of River Krishna At Wadapally (V), Damaracharla (M), Nalgonda(D)",5107
