monitoring_location,stn_code
"River Savitri At Ovale Village, Village. Ovale, Taluka. Mahad, District. Raigad.",2199
"River Surya At Intake Of Vasai-Virar Water Scheme, Village- Masvan, Taluka- Palghar, District- Palghar.",2708
"River Surya At Midc Pumping Station On Boisar - Chillarphata Road, Village- Garvashet, Taluka- Palghar, District- Pakghar",2707
"River Surya At U/S Of Surya Dam, Village- Dhamni, Taluka- Vikramgad, District- Palghar.",2706
"River Tansa Near Road Bridge, Village- Dakewali, Taluka- Wada, District- Palghar.",2709
"River Ulhas At Jambhul Water Works, Village- Jambhul, Taluka- Ambernath, District- Thane.",2162
"River Ulhas At U/S Of Badlapur Water Works, Village. Kulgaon, Taluka. Ambernath, District. Thane.",1094
"River Ulhas At U/S Of Nrc Bund, Village. Mohane, Taluka. Kalyan, District. Thane.",1093
"River Vaitarna Near Road Bridge, Village- Gandhare, Taluka- Wada, District- Palghar.",2712
"River Vashishti At D/S Of Three M Paper Mills Near Chiplun Water Intake Jackwell, Village- Kherdi, Taluka- Chiplun, District- Ratnagiri.",2713
"River Vashishti At U/S Of Pophali Near Konphansawane Bridge, Village- Pophali, Taluka- Chiplun, District- Ratnagiri.",2714
"River Vashishti At U/S Of Three M Paper Mills Near M/S Multifilms Plastic Pvt. Ltd ., Village- Kherdi, Taluka- Chiplun, District- Ratnagiri.",2164
"Chikhali Nala Meets Godavari River, Village- Chikhali, Taluka- Nashik, District- Nashik.",2178
"Rabodi Nala, Village- Rabodi,Taluka- Thane, District- Thane.",2782
"Colour Chem Nala, Village- Majiwada,Taluka- Thane, District- Thane.",2783
"Sandoz Nala, Village- Sandozbaug,Taluka- Thane, District- Thane.",2784
"Bpt, Navapur, Village- Navapur, Taluka- Palghar, District- Palghar.",2785
"Tarapur Midc Nala ( Near Sump 1), Village- Midc Tarapur, Taluka- Palghar, District- Palghar.",2786
"Tarapur Midc Nala ( Near Sump 2), Village- Midc Tarapur, Taluka- Palghar, District- Palghar.",2787
"Tarapur Midc Nala ( Near Sump 3), Village- Midc Tarapur, Taluka- Palghar, District- Palghar.",2788
"Nala At D/S Of Aklai Mandir, Village- Aklai, Taluka- Malshiras, District- Solapur.",2789
"Pimpal-Paneri Nala At Ratnagiri Near Finolex Industries, Village- Yahganigaon, Taluka- Ratnagiri, District- Ratnagiri.",2790
"River Tapi At U/S, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",1251
"River Tapi At Ajnad Village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",1313
"River Tapi At Ubad Village Near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",1314
"River Gomai D/S. Of Shahada, Village- Shahada,Taluka- Dhule,District- Dhule.",2666
"River Burai Before Confluence To Tapi River, Village- Mukudas, Taluka- Dhule,",2659
"River Girna At Jalgaon At Intake Of Girna Pump Huose, Village- Girna Pump House Area, Taluka- Jalgaon, District- Jalgaon.",1252
"River Girna At Malegaon Road Bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",1253
"River Rangavali At D/S Of Navapur Near Rangavali Bridge, Village- Navapur, Taluka- Navapur, District- Nandurbar.",1907
"River Bori D/S Of Amalner, Village- Amalner, Taluka- Jalgaon, District- Jalgaon.",2658
"River Hiwara At D/S Of Pachora, Village- Pachora,Taluka- Jalgaon,District- Jalgaon.",2667
"River Mor Near Padalashe, Village- Padalashe,Taluka- Jalgaon, District- Jalgaon.",2674
"River Titur At D/S Of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",2710
"River Waghur At- Sakegaon Before Confluence With Tapi River, Village- Sakegaon, Taluka- Jalgaon,",2718
"River Panzara Near Panzarakan Ssk Ltd, Village- Panzara,Taluka- Dhule,",2684
"River Purna At Dhupeshwar At U/S Of Malkapur Water Works, Malkapur,",1913
"River Purna At D/S Of Confluence Of Morna & Purna River At Andura Village, Village- Andura, Taluka- Balapur, District - Akola.",2155
"River Pedhi Near Road Bridge At Dadhi- Pedhi Village, Village- Dadhi- Pedhi, Taluka- Bhatkuli, District- Amravati.",2695
"River Purna Near Achalpur- Amravati Road Bridge, Village- Asegaon,Taluka- Chandur Bazar, District- Amravati.",2700
"River Godavari At Dhalegaon, Village- Dhalegaon, Taluka- Pathari,",12
"River Godavari At U/S Of Gangapur Dam, Village- Gangapur, Nashik,",1095
"River Godavari At Ramkund, Village- Panchavati, Nashik,",1096
"River Godavari At Raher, Village.Raher, Taluka. Nayagaon, District. Nanded.",1209
"River Godavari Near Intake Water Pump House, Village- Vishnupuri, Taluka- Nanded,",1210
"River Godavari At D/S Of Nashik Near Amardham, Village- Gadgebabamaharaj Nagar, Nashik,",1211
"River Godavari At Jaikwadi Dam, Village- Paithan, Taluka- Paithan",1312
"River Godavari At Latur Water Intake Near Pump House. Village. Dhamegaon, Taluka. Kalumb, District. Osmanabad.",2157
"River Godavari At U/S Of Paithan At Paithan Intake Pump House, Village- Jayakwadi, Taluka- Paithan,",2158
"River Godavari At D/S Of Paithan At Pathegaon Bridge, Village- Pathegaon, Taluka- Paithan, District- Aurangabad.",2159
"River Godavari At U/S Of Aurangabad Reservoir,Kaigaon Tokka Near Kaigaon Bridge,Village- Kaigaon,Taluka- Gangapur, District- Aurangabad.",2160
"River Godavari At Jalna Intake Water Pump House, Village- Shahabad, Taluka- Ambad, District- Jalna.",2161
"River Godavari Near Someshwar Temple, Village- Someshwar, Taluka- Nashik, District- Nashik.",2177
"River Godavari At Hanuman Ghat, Village- Nashik City, Taluka- Nashik, District- Nashik.",2179
"River Godavari At Tapovan,Village- Tapovan, Taluka- Nashik, District- Nashik.",2180
"River Godavari At Kapila- Godavari Confluence Point, Village- Tapovan,",2181
"River Godavari At Saikheda Village, Village- Saikheda, Taluka- Niphad,",2182
"River Godavari At Nandur- Madhmeshwar Dam, Village- Nandur, Taluka- Niphad",2183
"River Godavari At Belur,Dharmadabad, Nanded",30049
"River Wainganga At Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",11
"River Wainganga At D/S Of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, Bhandara.",2172
"River Wainganga At U/S Of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, Bhandara.",2173
"River Wainganga At U/S Of Gaurav Paper Mills, Near Jackwell, Village. Bramhpuri, Taluka. Chandrapur,",2175
"River Wainganga At D/S Of Gaurav Paper Mills, Near Jackwell, Village. Bramhpuri, Taluka. Chandrapur,",2176
"River Wainganga After Confluence With Kanhan River, Village- Ambhora,Taluka- Kuhi, District- Nagpur.",1910
"River Wainganga At Bapera, Bhandara, (Maharashtra)",30041
"River Wardha At D/S Of Acc Ltd. Ghuggus Near Wcl Pump House, Village- Ghuggus, Taluka- Chandrapur,",2174
"River Wardha At Rajura Bridge, Village- Rajura, Taluka- Chandrapur",1212
"River Wardha At Pulgaon Railway Bridge, Village- Pulgaon,Taluka - Wardha, District- Wardha.",1315
"River Wardha At Confluence Point Of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",2156
"River Wardha At D/S Of Erai River At Hadasti Near Arun Engg. Works, Village- Hadasti, Taluka- Chandrapur,",2719
"River Wardha At U/S Of Erai River At Hadasti Near Arun Engg. Works, Village- Hadasti, Taluka- Chandrapur,",2720
"River Wardha At U/S Of Acc Ltd. Ghuggus Near Wcl Pump House, Village- Ghuggus, Taluka- Chandrapur,",2721
River Wardha At Village Bangaon Near Pandhurna (Mp & Maharashtra),30059
"River Kolar Before Confluence With Kanhan River At Waregaon Bridge, Village- Waregaon, Taluka-Kamptee, Nagpur.",1908
"River Kanhan At D/S Of Nagpur, Village- Agargaon, Taluka- Kuhi, District- Nagpur.",1909
"River Kanhan At U/S Of M/S Vidarbha Paper Mills, Village- Sinora, Taluka- Parseoni, Nagpur.",2170
"River Kanhan At D/S Of M/S Vidarbha Paper Mills, Village- Sinora, Taluka- Parseoni, Nagpur.",2171
"River Bindusara At Beed, Near Intake Water Pump House At Dam, Village- Paligaon, Taluka- Beed,",2657
"River Darna At Chehedi Water Works (Pumping Station), Village- Chehedi, Taluka- Nashik,",2660
"River Darna At Aswali ( Darna Dam),Village- Aswali,Taluka- Igatpuri,District- Nashik.",2661
"River Darna At Mes Site Pumping Station, Village- Bhagur, Taluka- Nashik,",2662
"River Darna At Bhagur Pumping Station Near Pandhurli Bridge, Village- Bhagur, Taluka-Nashik,",2663
"River Darna At Sansari, Village- Sansari,Taluka- Nashik, District- Nashik.",2664
"River Manjra At D/S Of Latur, Near Latur- Nanded Bridge, Village- Bhatkheda, Taluka- Latur,",2673
River Morna D/S Of Railway Bridge Akola,2675
"River Penganga Near Water Supply Scheme Of Umarkhed M.C., Village. Belkhed, Taluka. Umarkhed, Yavatmal.",2697
"River Penganga D/S Of Isapur Dam, Village- Isapur,Taluka- Pusad, District- Yavatmal.",2698
"River Penganga At Mehkar -Buldana Road Bridge, Village-Mehkar, Taluka-Mehkar, Akola.",2699
"River Wena At U/S Of Mohata Mills, Near Railway Bridge On Wardha, Chandrapur Railway Line, Village- Hinganghat, Taluka- Hinganghat, Wardha.",2722
"River Wena At D/S Of Mohata Mills, Near Bridge On Hinganghat- Wadner Road, Village- Hinganghat, Taluka- Hinganghat, Wardha.",2723
"River Krishna At Walwa, D/S Of Islampur Near Vithal Temple, Village- Walwa, Taluka- Walwa, District- Sangli.",1906
"River Krishna At Kshetra Mahuli, Village- Kshetra- Mahuli,Taluka- Mahuli, District- Satara.",2187
"River Krishna At Krishna- Venna Sangam Mahuli , Village- Mahuli,Taluka- Mahuli, District- Satara.",2188
"Rievr Krishna At Ganpati Ghat, Wai, Village- Wai,Taluka- Wai,District- Satara.",2190
"River Krishna At Rajapur Weir, Village. Rajapur, Taluka. Shirol, District. Kolhapur.",1153
"River Krishna At Dhom Dam, Village- Wai, Taluka- Mahabaleshwar, Satara.",1194
"River Krishna At Old Krishna Bridge, Karad Station Road , Karad, Taluka- Karad, District- Satara.",36
"River Krishna At Maighat, Village- Gawali Gally, Taluka- Miraj, District- Sangli.",37
"River Krishna At Kurundwad Near Santaji Ghorpade Ghat, Village.Narshingwadi, Kurundwad, Taluka. Shirol, Kolhapur.",1310
"River Panchaganga At Ichalkaranji Near Midc Intake Well. Village. Shiradhwad (Ichalkaranji Ghat), Taluka.Hatkanangale,",1311
"River Panchaganga At Shirol Near Shirol Intake Well, Village- Shirol, Taluka- Shirol,",2163
"River Panchaganga At U/S Of Kolhapur Town Near Balinga Pumping Station, Village- Balinga, Taluka- Karvir, Kolhapur.",1904
"River Panchaganga At D/S Of Kolhapur Town At Gandhi Nagar Near Nh.4 Bridge And Midc, Village. Uchegaon, Taluka. Kolhapur,",1905
"River Bhima At Pune (Mutha River) At U/S Of Vithalwadi Near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",1189
"River Bhima At Koregaon Near Koregaon Bridge, Village- Koregaon,Taluka- Shirur, District- Pune.",2655
"River Bhima At D/S Of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",1190
"River Bhima After Confluence With Mula-Mutha At Pargaon Near Vasant Bandara,Village- Pargaon,Taluka- Daund, District- Pune.",1191
"River Bhima At Daund Near Mahadev Temple,Village- Daund, Taluka- Daund,",1192
"River Bhima At Narsingpur Near Sangam Bridge After Confluence With Nira, Village- Narsingpur, Taluka-Malshiras, District- Solapur.",1188
"River Bhima Backwater Of Ujani Dam, Near Raw Water Pump House, Village- Kumbargaon, Taluka- Indapur, District- Pune.",2656
"River Mula At Aundh Bridge, Village- Aundhgaon,Taluka- Haweli, District- Pune.",2193
"River Mula At Harrison Bridge Near Mula- Pawana Sangam, Village- Bopodi,Taluka- Haweli, District- Pune.",2194
"River Mula-Mutha At D/S Of Theur, Village. Theur, Taluka. Haweli, District. Pune.",2677
"River Mula-Mutha At Mundhawa Bridge,Village- Mundhawa,Taluka- Haweli,District- Pune.",2192
"River Mutha Near Veer Savarkar Bhavan, Village- Pune M.C, Taluka- Pune, District - Pune.",2678
"River Mutha At Deccan Bridge, Village- Deccan,Taluka- Pune, District- Pune.",2679
"River Mutha At Khadakvasla Dam, Village- Khadakvasla,Taluka- Haweli, District- Pune.",2680
"River Mutha At Sangam Bridge Near Ganapathyghat, Village . Shivaji Nagar, Taluka. Pune, District. Pune.",2191
"River Nira At Sarola Bridge, Village- Sarola, Taluka-Bhor, District- Pune.",1463
"River Nira At Sangavi, Village- Sangavi, Taluka- Phaltan, District- Satara.",2681
"River Nira At U/S Of Jubilant Organosis, Village- Nira (Dattaghat),Taluka- Baramati, Pune.",2682
"River Nira At Shindewadi, Village- Shirval, Taluka- Khandala, Satara.",2683
"River Chandrabhaga At U/S Of Pandharpur Town, Village. Gursale, Taluka. Pandharpur, Solapur.",1911
"River Chandrabhaga At D/S Of Pandharpur Town Rear Vishnupant Mandir, Village. Gopalpur, Taluka. Pandharpur, Solapur.",1912
"River Venna At Varye, Village - Varye,Taluka- Satara,",2186
"River Venna At Mahabaleshwar, Village. Mahabaleshwar, Taluka. Mahabaleshwar,",2716
"River Venna At Mahuli, Village- Mahuli, Taluka- Mahuli, District- Satara.",2717
"River Koyna At Karad, Village- Karad,Taluka- Karad, District- Satara.",2189
"River Nira At D/S Of Jubilant Organosis, Village- Nimbut, Taluka- Baramati, Pune.",2195
"River Pawana At Sangavigaon, Village- Sangavigaon, Taluka- Haweli, District- Pune.",2196
"River Pawana At Kasarwadi, Village- Kasarwadi, Taluka- Haweli, District- Pune.",2690
"River Pawana At Dapodi Bridge, At Pawana- Mulla Sangam, Village- Dapodi, Taluka- Haweli, District- Pune.",2691
"River Pawana At Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",2692
"River Pawana At Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",2693
"River Pawana At Pimprigaon, Village- Pimprigaon, Taluka- Haweli, District- Pune.",2694
"River Indrayani At D/S Of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",2197
"River Indrayani At D/S Of Moshi Village. Village- Moshi, Taluka- Haweli, District- Pune.",2668
"River Indrayani At U/S Of Moshigaon,Village- Moshi, Taluka- Haweli, District- Pune.",2669
"River Ghod At Shirur, Village. Shirur, Taluka. Shirur, District. Pune.",2665
"River Sina Near Laboti Toll Naka, Village. Laboti, Taluka. Mohal, District. Solapur.",2705
"River Urmodi At Nagthne Kt Ware, Village- Nagthane,Taluka- Satara, District- Satara.",2711
"River Vel At Shikrapur, Village. Shikrapur, Taluka. Shirur, District. Pune.",2715
