monitoring_location,stn_code
River Mahanadi At Power Channel U/S Near Burla,3888
Mahanadi Muhana North (5 Km From Shore),4990
Mahanadi Muhana South (5 Km From Shore),4991
Mahanadi Muhana / Estuary,4992
Hukitola,4993
Mahanadi Muhana (5 Km From Shore),4994
River Daya At Bhubaneswar D/S,1280
River Kathajodi At Cuttack Fd/S At Mattagajpur,3892
River Kathajodi At Cuttack Fd/S At Kamasasan,3893
"River Tel (Over Road Bridge State Highway -41, Manamunda)",2408
River Ong At Dharuakhamma,3889
River Bada Nadi At Aska,3946
River Dhamra At Dhamra,1085
"River Kusei Before Joining With Baitarani At Anandpur, Deogaon",2421
"River Brahamni At Dhenkanal D/S,",2417
River Brahmani At Kabatabandha (Before Impact Of Industrial Activity In Kalinganagar),2418
River Indrawati At Nowrangpur (Odisha),30062
River Subarnarekha At Behragora Odisha-Jharkhand,30067
